time,open,high,low,close,volume,turnover,MA5,MA10,MA20,RSI,EMA12,EMA26,MACD,Signal,Histogram,Upper_Band,Lower_Band,Trade_Signal,Position,Cash,Holdings,Portfolio,Returns,Cum_Returns,Cum_Max,Drawdown
2025-03-06,138.000,141.500,137.300,140.800,198863431,27717472476.000,131.28000000000003,133.38,124.61499999999998,61.74402250351618,129.51234694106608,119.39163006368793,10.120716877378158,10.554854439534235,-0.4341375621560779,147.6923778497696,101.53762215023036,0,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-03-07,137.800,145.900,137.200,140.000,250700100,35296333286.000,133.78000000000003,133.53,126.61499999999998,62.71428571428572,131.1258320270559,120.91817598489622,10.207656042159684,10.485414760059326,-0.27775871789964235,147.54337660613942,105.68662339386054,1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-03-10,137.200,138.700,133.600,134.500,179071477,24435484593.000,134.6,133.41,128.065,55.7422969187675,131.64493479212422,121.92423702305206,9.72069776907216,10.332471361861893,-0.6117735927897332,146.72971763007703,109.40028236992296,0,785,44.6,107702.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-03-11,127.800,134.800,127.700,133.600,157697693,20807506312.000,135.76,133.71,129.5,56.776034236804556,131.94571405487434,122.78910835467784,9.156605700196508,10.097298229528818,-0.9406925293323098,144.7701980133986,114.2298019866014,0,785,44.6,100323.0,100367.6,-0.06848475961190426,1.0036759999999993,1.0774659999999994,6.848475961190428
2025-03-12,138.000,138.000,131.900,134.800,124456918,16836940998.000,136.74,133.5,130.55,60.205580029368576,132.38483496950906,123.67880403210911,8.706030937399944,9.819044771103043,-1.1130138337030981,144.06139869653853,117.03860130346149,0,785,44.6,108330.0,108374.6,0.07977674070118246,1.0837459999999992,1.0837459999999992,0.0
2025-03-13,133.800,133.900,129.100,131.500,101846984,13383022409.000,134.88000000000002,133.07999999999998,131.29000000000002,43.49442379182155,132.2487065126615,124.2581518815825,7.990554631078993,9.453346743098233,-1.4627921120192404,143.12463249601652,119.45536750398351,0,785,44.6,105033.0,105077.6,-0.030422257613868964,1.0507759999999993,1.0837459999999992,3.04222576138689
2025-03-14,134.500,137.600,132.800,135.800,108673140,14720179876.000,134.04000000000002,133.91,131.875,50.090415913200715,132.79505935686743,125.11310359405788,7.681955762809551,9.099068547040497,-1.4171127842309463,143.36483532473176,120.38516467526824,0,785,44.6,105582.5,105627.1,0.005229468507084389,1.0562709999999993,1.0837459999999992,2.5351881344890717
2025-03-17,137.600,139.000,135.100,135.500,72542321,9927403706.000,134.24,134.42000000000002,132.54000000000002,54.85148514851485,133.2112040711955,125.88250332783137,7.328700743364138,8.744994986305226,-1.4162942429410883,143.18022160433955,121.8997783956605,-1,785,44.6,108016.0,108060.6,0.02303859520899465,1.0806059999999993,1.0837459999999992,0.2897357867987446
2025-03-18,143.300,143.500,140.600,143.400,145909264,20795168713.000,136.2,135.98000000000002,133.39499999999998,56.2380038387716,134.77871113716543,127.18009567391793,7.598615463247498,8.51571908169368,-0.9171036184461823,144.6541436525809,122.13585634741906,1,0,112535.1,0.0,112535.1,0.041407321447409995,1.125350999999999,1.125350999999999,0.0
2025-03-19,140.300,142.300,139.600,141.100,83578664,11795285228.000,137.45999999999998,137.1,134.245,55.075187969924805,135.75121711606306,128.21119969807216,7.540017417990896,8.320578748953123,-0.780561330962227,145.10942286596512,123.3805771340349,0,802,14.5,112520.6,112535.1,0.0,1.125350999999999,1.125350999999999,0.0
2025-03-20,140.000,140.000,135.100,135.500,113971960,15628616449.000,138.26,136.57,134.975,57.90513833992095,135.71256832897643,128.7511108315483,6.9614574974281425,8.048754498648128,-1.0872970012199854,143.84241521704934,126.10758478295067,0,802,14.5,112280.0,112294.5,-0.0021379996107881993,1.122944999999999,1.125350999999999,0.21379996107882185
2025-03-21,133.600,135.300,130.400,130.700,143069660,18866090140.000,137.24,135.64000000000001,134.58499999999998,50.285714285714285,134.94140397067235,128.89547299217435,6.045930978498006,7.648189794618104,-1.6022588161200977,143.48568595818853,125.68431404181142,0,802,14.5,107147.2,107161.7,-0.04570838286826162,1.071616999999999,1.125350999999999,4.774865797426777
2025-03-24,132.000,132.600,130.500,130.900,50338515,6610064466.999,136.32,135.28000000000003,134.345,53.093812375249506,134.31964951364583,129.0439564742355,5.275693039410328,7.173690443576549,-1.8979974041662215,143.37698410329006,125.31301589670993,0,802,14.5,105864.0,105878.5,-0.011974427430695878,1.058784999999999,1.125350999999999,5.915132256513762
